3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483700752258301e-01,3.314622640609741211e-01,3.356894254684448242e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483700752258301e-01,3.314622640609741211e-01,3.356894254684448242e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356893956661224365e-01
3.328483700752258301e-01,3.314622640609741211e-01,3.356894254684448242e-01
3.328483402729034424e-01,3.314622640609741211e-01,3.356893956661224365e-01
3.328483700752258301e-01,3.314622640609741211e-01,3.356894254684448242e-01
3.328483402729034424e-01,3.314622938632965088e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622640609741211e-01,3.356894254684448242e-01
3.328483402729034424e-01,3.314622640609741211e-01,3.356893956661224365e-01
3.328483700752258301e-01,3.314622640609741211e-01,3.356894254684448242e-01
3.328483402729034424e-01,3.314622938632965088e-01,3.356893956661224365e-01
3.328483402729034424e-01,3.314622342586517334e-01,3.356894552707672119e-01
3.328483402729034424e-01,3.314623236656188965e-01,3.356893360614776611e-01
3.328483104705810547e-01,3.314621448516845703e-01,3.356895148754119873e-01
3.328483402729034424e-01,3.314625322818756104e-01,3.356890976428985596e-01
3.328482508659362793e-01,3.314615190029144287e-01,3.356902301311492920e-01
3.328486084938049316e-01,3.314648270606994629e-01,3.356865048408508301e-01
3.328470587730407715e-01,3.314512968063354492e-01,3.357016444206237793e-01
3.328551948070526123e-01,3.315213918685913086e-01,3.356234133243560791e-01
3.327990770339965820e-01,3.310402333736419678e-01,3.361606895923614502e-01
3.333289325237274170e-01,3.357829451560974121e-01,3.308881521224975586e-01
3.184936940670013428e-01,2.606795430183410645e-01,4.208267331123352051e-01
2.494340986013412476e-01,5.300292968750000000e-01,2.205365598201751709e-01
4.562770426273345947e-01,2.296174317598342896e-01,3.141055107116699219e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
3.412600457668304443e-01,4.271641969680786133e-01,2.315756678581237793e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.275262624025344849e-01,4.782063663005828857e-01,2.942674160003662109e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
3.033664226531982422e-01,4.680764079093933105e-01,2.285571843385696411e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.320907264947891235e-01,3.523648679256439209e-01,4.155443906784057617e-01
2.119415700435638428e-01,5.761169195175170898e-01,2.119415700435638428e-01
2.917944788932800293e-01,2.272245436906814575e-01,4.809809625148773193e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
2.119415700435638428e-01,5.761169195175170898e-01,2.119415700435638428e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
2.119415700435638428e-01,5.761169195175170898e-01,2.119415700435638428e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
2.119415700435638428e-01,5.761169195175170898e-01,2.119415700435638428e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
2.119415700435638428e-01,5.761169195175170898e-01,2.119415700435638428e-01
5.761169195175170898e-01,2.119415700435638428e-01,2.119415700435638428e-01
2.119415551424026489e-01,2.119415551424026489e-01,5.761168599128723145e-01
2.119415700435638428e-01,5.761169195175170898e-01,2.119415700435638428e-01
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01
